guid,date,user_guid,user_country,product_guid,value,currency
39bbb3e1-256d-4fd9-88c4-f69b412f768e,2024-04-13 07:54:26,f587020a-6cf3-4704-aaa1-65cc707cd055,LA,e55d5d40-79a7-42ef-be56-c23280c5f245,3110.19,GBP
2153cf83-5c6c-4ca7-b811-6c4c35a07e12,2023-11-15 19:31:53,23a381eb-8c96-4f6f-bdb2-d05287fac23a,ID,87306903-5b82-4af2-b0a7-bfd95e517920,3281.31,EUR
e27bb8eb-c9b7-4986-af52-b72c7730124d,2024-08-26 14:33:06,9f7dd8d6-4c07-471f-a0f4-b04c2af49074,CH,090dbf86-399a-4cd2-8488-d78c9bd8b91e,685.94,DOLLAR
26bc8f61-a088-4f05-8b4c-5ed8a375ca68,2024-07-26 09:05:30,f98754c5-9d3e-4e5a-bd3d-120b838f97a9,SY,f1334671-5f3d-44f1-ab15-9e8c2ce488de,4097.84,GBP
dee3dfe8-3707-4d18-8cdc-2705d74711f3,2024-04-05 06:04:14,c1583eed-e3db-4d79-8eeb-b4e375a3f639,SL,0312fa45-971d-40f8-9398-e6d2ed25e2ae,4472.93,EUR
f0fcee74-50da-45f1-a77d-a66024f98d4a,2024-10-06 07:01:11,b45e95b1-9798-4737-b258-c03566110beb,PK,6cf7a1bd-ee9f-4af5-8f67-ad572c04dfd2,1112.84,DOLLAR
d84ef53b-189d-414e-97d7-bcd874606ef6,2023-11-25 09:14:40,8cc896d7-9b6f-40af-9e80-e7c9b6dbcf0a,MG,768ff449-6d29-4e0a-a87c-59dfbaebf436,2477.51,EUR
70af7a0d-7f9e-41d1-8823-4cfee777801d,2024-07-17 20:24:24,fdb298fe-7269-46af-94ba-877aa3ea265a,CN,896840ee-471e-44c8-93c0-4f3c2e0e2c25,998.25,DOLLAR
761fc7b6-4ab1-446b-8fc8-33db0591d387,2024-02-24 18:47:16,c383fa4a-9cd6-4e77-9fc2-9247baf22a52,AO,bd0fdb41-0354-4290-9b2c-2d2601e8267b,2539.98,GBP
d7f7edc0-0c3c-4391-b01e-c9f0db1f81dd,2023-10-11 09:30:01,9e20aa12-3db1-48d6-bcaf-fe570f4addd6,CN,87755d91-ba98-4761-9e6a-9687a8259b62,4554.65,DOLLAR
9b941edc-2fdf-490f-8bdd-c2358e6587b2,2024-01-26 23:35:26,122f4780-7f71-415e-934a-48a5e1db1e72,CN,9844dffa-0b34-4e7c-a408-ec4f44a7a556,4312.54,EUR
9a15d9bb-fb68-4ce1-a213-bbf1e8934785,2023-12-04 16:53:48,d993ec72-ff4e-4fe3-ac87-693b2f39ec98,NO,f6f6b8b8-2d67-4544-b58e-dd353b963aa4,2916.88,DOLLAR
75a2617f-3bd8-4013-99c0-092941d18ae9,2024-08-16 09:41:49,89f8e2bc-c8a5-4b40-a72d-745b7a27b214,RU,d035c3fb-ebf2-4965-8fd3-fe3a3c3175ce,3004.32,EUR
05fb9091-597c-4287-b2a3-3b3d08f83884,2023-10-20 22:35:30,feabb045-1240-4a02-93b5-4f6ecf3dda2a,CN,89965ba4-cd02-4ee1-9dab-4cd782a0a007,1646.47,DOLLAR
b6b9b518-d910-4e0c-a385-90bc4ffeac22,2024-04-22 07:20:36,2ccec283-950d-45a8-8011-c4c37d238eed,PE,ee33d4ca-d18d-4e73-bd69-1da370b5f33b,1380.21,GBP
3366fd41-bf46-402b-9ffe-972ac7e8023c,2023-11-04 02:45:34,6f0b9d57-d646-4eb6-805e-093c67a8c511,RU,cea8f269-a6cc-4630-88eb-0a54ca33cb2e,3204.57,DOLLAR
90306e94-1532-4934-bbd1-c230dc274bd6,2024-07-25 00:46:17,ca2d7e48-e2d8-461e-9ae0-b847ae409e1d,GR,66e71d74-0fd3-46fa-bf22-19eee23cc055,447.08,DOLLAR
7f240416-797f-4eca-813f-165927d36fac,2024-02-04 00:52:26,94ccac6c-e243-4727-9e30-e7336c5dafe6,CR,c6d31218-d66b-4850-9041-222833164fef,2174.54,GBP
63af436c-2d16-4145-a67b-62ac8f4515a9,2024-03-02 19:32:24,d617cdf8-4d30-4d44-9632-3eae111fb5b6,CZ,fecc7f5c-4f1a-4fe2-9d84-dc7395341a01,2589.97,DOLLAR
a050de61-b3b6-4716-9211-daa6b7182708,2024-06-11 02:07:50,8469c07f-423c-44c4-b8b9-bb28d41c7b97,KW,85d91b88-d506-4b1f-a739-2f53f1d3ec7f,3417.51,DOLLAR
dd2ec4a6-2e8b-4328-be73-168b327c4692,2024-05-24 23:58:43,b5a87029-ef8b-4834-9316-f0b75a35dfa8,PH,e60fb4ab-a83a-4a11-8588-e0501c8f836b,4194.05,DOLLAR
d2c4f01c-9924-4c64-90e5-38779995565d,2024-04-07 17:13:24,f590ece5-1020-48c6-81aa-bd1ec213d8a3,CN,7d94c3eb-9737-484c-9d32-7125967698e8,2701.84,DOLLAR
47b9372b-a4d1-47cc-88c3-166fb5cfc2ff,2024-07-16 14:36:06,ef1e4325-f1c7-4d04-9804-5d646036d5be,PE,4fa9b1c8-23d8-455b-bab5-3ac9c659667a,2038.27,DOLLAR
62e230b4-4807-499d-9962-668d3920323e,2024-08-19 20:58:19,382cd9a1-b61d-4020-9451-2ce331a0f304,SE,28e90344-b1d7-402c-bb90-78f4b0eda300,1862.72,EUR
fd4ef6f7-7686-455c-8dac-9a7d333d4b41,2024-02-07 22:56:00,3c70e178-329e-4fbc-99cf-2e3ffb1f5cab,GT,375ffc2b-8ed5-4a45-a3de-466fad530f06,1415.61,GBP
8ac54fbc-f7f1-464b-ae23-c19b4ca57c1a,2024-05-12 12:46:10,59a10ee5-7d99-4a5e-a966-94cf1e3ff528,CZ,7ea58b60-b7bd-4b56-862b-105f602b50b3,2624.88,DOLLAR
69d8660f-a53d-4b27-ae5b-ce004a9170a2,2023-11-09 04:20:52,b6fc2d3d-fd6c-4c89-837d-8ab3e59ed493,BR,f247eddc-134d-462a-996e-d401a013196f,2340.93,EUR
29aef893-02a0-45c2-bb7f-5b9c756f33e3,2024-01-31 05:13:26,cd99c5df-2bc4-4952-a32a-3a349203fe49,HR,b27d915b-85a5-494a-ac8c-2dbf38470d5a,1820.27,EUR
d6a92555-36bf-4ba8-8677-fe1f7272ea57,2023-12-31 22:11:59,212612e8-5a95-400c-bb91-e978ed1866c0,BR,df00bd06-8533-42d8-8de0-81237da1a827,3258.16,DOLLAR
16494de2-a7cd-4e1f-a3fd-63dcbe3f6c65,2024-09-02 20:32:29,a7cd675b-1e73-4a83-bc36-a30daddaf52f,BF,490e7910-2fff-45c4-8705-281e7a8158ea,2695.77,GBP
c7b31315-3bf3-4ea9-a302-3a63d277bafc,2024-03-03 10:53:29,66efe835-1229-4472-837d-9dcac08b6bed,FI,de5767af-927a-4c13-806c-05dadcf1d52e,738.47,EUR
434fec9e-25bb-4f48-8e5d-1560b12a37d7,2024-10-04 03:49:47,633f50c3-a352-4f65-a388-c239c0c8f588,CN,32b1dc6c-8321-4ba2-b8d0-09d645c6c0ed,1318.99,DOLLAR
5ddcf2cc-22fa-4ef7-9b09-ef9c8e7c39bd,2024-02-27 01:30:26,b5281700-9ef7-4ee4-9714-fd1871b4ae59,RU,e50e8b6a-a2a4-4535-8cfe-4383c0afa81b,4202.39,EUR
0778f3c1-d504-4e2d-ba66-61d481e6c2f0,2024-04-11 23:59:01,a4f5e6d6-409c-42e5-bba2-f99caafdc0c1,PH,6b063b41-88a5-4291-88d6-21c9b3138395,1909.42,GBP
c352f834-2787-431e-9c92-af93b2a0e09d,2023-12-17 01:31:01,df784732-c810-4da0-a8b7-3d3b4f1a4ac6,CN,252014d7-27f6-43b9-b825-2e28add66fc9,3648.16,GBP
9891b5bb-9528-49b3-8a70-2b48a8d2a95c,2023-11-14 21:06:34,3f493739-97a5-4367-9fa6-e48aaf3121c2,ID,41eab2c8-28d6-4b8a-8e88-7d8694549ff3,336.38,EUR
27abc44e-1670-4de7-8e65-2a01f95c7bc6,2023-12-18 18:26:47,d5bc0254-e08b-4bae-8eef-a9c17a4f8288,CN,fe5f73f7-eea2-4cf9-9294-dc3a51f74e39,419.96,EUR
d4e532b9-acd1-4de4-8583-15d8d7476bf0,2024-04-20 03:00:48,b8a636e9-6f34-4685-9d3e-54a9bf0125aa,FR,b0874d95-cf20-4628-a8a2-dfeca36346b4,4354.9,EUR
3f191224-fe92-44d9-b594-7da1d0688812,2024-05-02 20:32:14,5af60ff8-8188-473a-b79b-468cd136a944,SI,a6a17424-26b1-4f88-a1a6-20aed89b3d6f,1848.79,DOLLAR
a557fd4a-8a64-4a5c-888c-9cc98a70817a,2024-06-20 09:33:07,9178495b-49b0-470d-a48d-30aa316fa7a2,KR,f99433b5-67fa-43ee-b39d-ad1953af0e29,465.1,EUR
a92aad28-1885-4dab-889e-fc4df9fb7996,2024-03-05 15:49:46,162e91e8-541b-4dfd-b1ca-d2fddd4efecc,NL,b3413df7-2641-417a-ab2c-4bb2845869ab,2484.61,GBP
92cfdb16-02e3-404b-bb7e-d173c37de296,2023-10-13 15:53:50,477acd5a-7586-4eac-b22c-63ef13b49e8d,LY,abb94728-2e62-46bc-a103-23493e11d92b,1397.27,GBP
a8d47547-cf76-4492-a2b9-cef0784a3e2a,2024-07-24 20:45:27,2ee1dfe4-a753-42d7-a1c8-43379fb37c1d,RU,9da2a8fd-53fb-47f6-b57a-54319094689b,4405.48,GBP
827e6b14-f5d6-44ea-974a-6cdcdebea446,2024-08-22 22:11:20,3e9ed719-ceb9-4057-84a5-dc6f6c147192,CZ,8791bf87-b92a-4173-8478-f7e61c6b0e76,2501.86,EUR
1bcf9ebf-85a2-41a7-8080-ba5fa219916d,2024-06-19 02:59:38,e076bb8e-aa84-47fa-9923-c9e2d7ee69e8,BO,7b8e62c2-3ea5-4354-af6c-950fda3545ec,4935.54,GBP
6d6e7522-f10c-47db-9adb-18ebccb49b73,2024-06-23 23:23:19,3e7ad988-f2c6-4a74-a68a-9e43d1e6bad4,DE,e20809e0-2abb-4ebf-9940-ee226c92844f,4927.62,GBP
6dcc5178-aee8-451d-bf7e-92645569ab05,2024-02-16 06:04:42,4dea9de9-42b5-4815-ad5e-9fbe3ebdc664,PL,0d4e446a-0ebd-4119-9e02-c027cfbfb1e4,769.94,GBP
7caadad5-a081-4c11-b824-e76dfc4da7d0,2023-11-05 13:07:34,bde1422e-372c-442b-89a7-84dd1a15e517,NG,c29dfc16-d8da-44a3-863c-908144a35691,3770.54,DOLLAR
1e2f1ef0-a497-4b70-94f1-af7b07904631,2024-03-16 12:03:59,20364d8f-6d53-45c9-a12a-e84e58491e5e,CN,b46d14db-f12f-4c13-8c74-cffa157d16c5,1363.67,EUR
9fb573bf-8f93-45d4-907a-70a2e6c8b1b3,2024-06-18 06:41:25,d36bd653-86ba-499d-9575-0f29c05fbd59,ID,63a04d23-d9d2-4e58-9467-6289d91a0cd8,1200.16,DOLLAR
d8bf5c34-9316-44a2-8795-763acd0fb4d1,2024-01-03 07:28:27,f4c41f3b-cf1f-45da-a42c-439542435ab9,CN,526b5cc0-d915-4a90-bc27-b8f113bd4dcf,1485.92,EUR
f5d928e8-4dce-4580-9c6d-68f6b9a57cd3,2024-04-15 07:48:34,283a5c09-ce62-4d7f-96ca-c0b0de98724f,PT,5a2bff49-e587-4d68-882b-b5384e9652e9,1356.85,DOLLAR
15379fb5-9d76-4393-8dde-e28d64ac6e7d,2024-03-24 10:30:22,018d4656-2829-4e95-aa71-00ec6a9e4b18,CN,5096c980-72ac-4e55-933a-91bd787618a9,107.96,GBP
84434f12-f076-4799-bc77-467df0b8fb10,2024-04-24 20:20:29,ff2582fb-f450-4911-a9ed-c8f8b562d5ce,CN,01f8b90f-111f-4e04-a712-b28c1ba48c81,3622.45,EUR
8d54e313-d473-4dcc-ba42-d294dc4f4022,2023-12-10 06:48:44,6beb5182-28d2-4a9e-ab9f-8558c0dc73ab,TJ,06987a3b-f9d1-40cd-abb9-8ab2757955ec,765.1,GBP
50c1f796-38cc-44e8-9cf4-34357d5cb512,2023-11-06 21:20:34,8916a01f-0df4-434c-8e7e-18796d0c8d8a,FR,8e544585-dd92-4a06-8f22-9b84d5dc1505,1904.58,GBP
0015eae9-a350-454a-ba5d-d2d84ffa5ff7,2024-04-17 05:41:30,350b265d-8b30-426d-81e3-88c5b697cb73,CA,d496fb2a-9162-444e-9fd0-72fda98cd9cb,1787.02,DOLLAR
67c6d363-f210-480c-a3f0-fc090736c034,2024-02-28 00:02:07,c1713580-20f9-4a7c-b1a0-83e45581517c,ID,5e52c059-f143-417b-8602-c6f07c13b73e,2187.58,GBP
471087b7-74a5-483f-990a-9545c1fa4aa7,2023-12-17 07:58:20,ea6311d3-5a4c-49e2-b115-04357322593a,FR,909c4a66-94c9-4159-9a65-116584d8acf3,1919.98,EUR
0911f593-ac4e-4121-b5ac-63d49073c78c,2024-03-23 09:21:02,faf10a56-37b0-4b2f-9a55-b17be28c8331,GR,e9c49c65-952d-47f4-bc2d-a9ed35051345,1461.56,EUR
687a0381-9544-4e4b-bf65-aa1c4bf30ab0,2024-08-28 11:35:08,daeee1f5-ee7b-4f87-8e19-40fe0173159f,CN,1dcce601-4e7f-4428-8743-58950d0e3dba,1957.44,GBP
eb2adb50-5d30-4096-8a3a-9bed0fc00b49,2024-01-13 11:52:47,b3e7b8a2-61b1-4ade-829a-9f2f3a25825d,CN,39125e09-af08-4b38-9602-ea148ba00d44,216.2,DOLLAR
9e0dad42-0dad-4a51-b4e6-56c8542cf203,2023-10-14 06:46:47,805206cf-b7e7-4508-8a95-726f92b001d5,CN,a3cc60dd-9157-4b31-bba0-0d761af28f9a,2448.2,GBP
0e307412-dc1f-44c1-b97f-92bb16f884c5,2024-09-25 19:57:55,174781fb-5110-4c69-b1e8-db656f856373,BR,600f1b59-b993-4de2-a6b9-e8288b394422,1711.7,DOLLAR
5a91b070-2ba0-46e4-98ad-ff61db783aa7,2024-10-03 17:53:07,58c02484-e2a2-4920-953e-ad8a65f496d3,PH,a70379b7-bfb0-4710-86ba-5afbb80540be,1502.4,EUR
6d6f2100-74d0-4c95-b82c-513ab2cde45d,2023-11-27 00:45:39,c101dde4-1b2c-4807-be60-30d8c3ae32f5,MK,78d95cf8-97cd-401a-ae80-9dbcb17283fb,4067.93,GBP
61b3bf87-2edd-4bfc-8d03-3d411cb8153b,2023-12-30 08:47:13,5c699b54-1bd2-450e-a7e3-f7981003d008,ID,f6c5e8e0-449f-462f-91de-23494eda0831,1672.6,GBP
88c98ff8-ef86-41cc-a169-57fbb098775d,2024-05-26 14:34:22,f63dc396-6f71-4eec-b11c-fca682871068,AR,873e7296-3d6f-4b1c-8373-52ea54ec721a,632.15,EUR
ccebfbad-6183-4e04-8c65-e2882d748686,2024-09-05 21:14:47,377a5634-a4ae-4caa-98c4-f44f50862c1d,CN,c3ef4551-9756-452e-bd09-46c16b5af5ae,752.79,EUR
75c9fc74-9fd9-44a9-ac39-3e7a134d4a65,2024-09-16 15:05:59,e4a25a6c-73d8-464c-957f-80580e1503ea,ID,fc4df5ff-589f-43a9-90db-ded86407cfcf,1952.53,GBP
55e39e4c-6836-4d1b-990d-b0ae3c24db21,2023-12-30 03:30:38,d2556e98-a166-487e-9771-6bc0f895fd97,AF,a0b3595a-40cd-49e9-8161-4696a9e52fd5,3173.14,DOLLAR
426de92d-2e00-40e4-8722-c3acdb0d6e4c,2023-10-10 20:39:54,d4bb581f-b35f-4110-a9ae-a8c2d61e3564,CN,070593ca-2e80-42f5-9025-2e4c772d604b,3249.83,DOLLAR
e4eeff9b-e4fa-4d63-b88b-2804085bd4c5,2023-10-10 08:58:54,a690f2e4-8895-4f4d-8850-862e3d3ec6a6,ID,d7124a74-8fe4-4469-bd5b-928847fdc6b7,2153.3,GBP
ca8a01a1-58cc-401a-89b8-2c6441a573a0,2024-03-03 12:43:25,88d97624-0ab1-4960-b9cb-b607d439975c,BJ,a4f7c641-2376-4a43-a3c6-4e063b41c3bd,3611.59,EUR
4e002440-f0d6-48a4-8ea0-8d68a3b8a04e,2024-08-15 10:33:51,fd047c05-e27f-4482-9ee9-1f9a3cccc1a0,SE,8a6f1c00-5abc-47a0-93cd-1388bba5010f,1010.74,DOLLAR
db6dffef-66e0-4c3e-b425-947b3c6d9582,2024-04-15 21:52:32,99c78514-1c13-46f6-95d5-076989a972fa,CO,70de5e72-f227-4d35-a945-68bac16df2a5,237.13,EUR
f0effea9-4aa1-4605-88c0-072c4dfcf542,2023-12-27 00:06:42,8d182a70-a67b-441e-a9dc-d45ab4009c6f,ID,6422fb46-7e23-40b2-b7ac-0b8fbfc44e14,1650.25,GBP
a15c571a-e216-4849-8509-3f5fbff5daaa,2024-08-24 19:06:17,9df5df76-caa8-4cb0-8333-05f559105957,CN,cb0fbdef-0295-4b21-aa3d-19527851f7d4,4798.31,DOLLAR
3682a627-bb98-4a63-a474-b6b362485298,2024-02-16 00:58:50,34b7b19f-7df1-40df-a7e7-427e00212a06,ID,97373467-2f37-41f4-850c-857e57642817,4558.14,DOLLAR
575edb84-a0dd-4a93-b642-1ef308f3d1f2,2023-10-19 17:29:42,4dc05052-3abf-4999-8ff5-9d7bb22399d2,PT,bee4cf18-9d7e-4ae2-9d94-1d9129ebdb5d,3037.75,EUR
8f1f9304-f592-4178-ab02-92cbbb74f44d,2023-11-20 19:14:57,5dbb91e8-6647-48ad-84ad-7d74780aea8e,ET,9122feb5-2801-47ae-aeb7-60003e992b1b,3440.21,DOLLAR
2a77f939-dd6d-4eec-94e3-b578450c286b,2023-10-17 20:59:28,e946272e-3663-44d9-9488-d95b64ef8c0d,PH,910e979f-aa61-499e-855d-8f8cd6664a92,2770.16,GBP
caeb1bc6-3be5-4523-82b9-e290943fb00a,2024-10-01 06:18:46,63346093-0098-4a79-8265-573df8b5621e,CN,fc0073bf-b2f9-45b5-9549-ad9254e129f1,3398.94,EUR
9d226e20-1f21-4d4b-89e4-6cb029d8c28f,2024-05-04 05:59:46,f88324c4-f587-4056-98e9-2d081dc4a24c,CZ,14816fa5-1ff8-4a29-8777-9508b24d7229,3629.53,GBP
3bf356ff-0f65-4379-af7b-d795334925d1,2023-11-17 05:34:07,cd97bac6-c4e4-41a4-911b-555c46a68a80,PH,2af4e9ea-150c-4427-a9f9-a3683aadb9c3,3881.55,DOLLAR
49ab6713-d677-4106-a702-fc6845403c73,2023-11-01 20:35:32,693c2cf0-c2b2-43cb-97bf-4b7b80b564cf,PH,19eb4eb7-ba00-4353-ae71-97862f660728,2710.44,GBP
62115608-5a56-4199-9ad8-bee424589ea5,2023-12-05 00:29:08,9c61d249-cb32-4c7d-ac36-dd9d8a5d9ba9,BR,1bc80114-4835-48da-8c8b-4a489542affa,1515.11,EUR
ee700418-a016-4611-9476-95329fd1e579,2024-03-08 05:50:07,355dc543-4f45-43ff-ac8f-010eb7ee0aa7,UA,115ede09-c538-4f80-b444-3d91ff79f452,3314.61,EUR
f9e0f1ab-b00f-4579-bf87-8c224f0f262b,2024-03-20 06:51:55,9456e1a4-e309-4144-9498-9d186a7699af,HR,c03bf8a1-d434-416d-b28b-b00bcc18a5ba,605.72,DOLLAR
0ef7ac02-fbed-461f-b416-d9261a007b53,2023-11-15 10:15:37,404964e8-421e-4b88-bbe6-701554fb8335,CN,a588ac24-ad67-4caf-8a3e-504c37347e7b,2064.03,DOLLAR
ad1cd4f7-cd4b-4738-8dd6-34fece525622,2023-12-26 08:49:00,11cd4279-39c7-4c4d-a092-97f8b1750889,JP,860f501f-0c59-461c-b77f-f9b39962bb32,4402.48,DOLLAR
7e17fc11-f3d1-45ef-9f05-a3b845350d73,2024-07-02 21:32:44,a004deae-4688-48f8-937d-adbcd6f1ff30,ID,5f4d74a8-5bd8-4fda-809f-8af71b39b4b9,3969.81,EUR
52130540-941f-4d71-82fc-34dc91eb2192,2023-12-17 04:39:20,9ff8860d-5e9d-4f3a-9f17-5a4a5d19fb62,BR,28bed034-e1d7-4a8d-b872-1de6a9cfe109,3057.87,GBP
4fcee850-56d6-4931-8373-36ecee48038d,2024-08-09 10:56:07,b1e2737f-6242-462e-9d54-7332786ae34a,CY,97142a2a-5b82-4b43-ad16-1504b271c5ed,4605.58,GBP
b770c90a-2204-4a2a-8771-99e80fc16d41,2024-08-17 15:40:31,f3949fbf-cf69-45a1-a02f-cc39fe3ef310,RU,1897351d-98e8-458d-b76a-88ab8a3474f7,3352.37,DOLLAR
c510af40-575f-4134-8515-fd30a257b8fe,2024-05-25 22:21:28,4d3f5370-efc6-4824-a1b6-196beb01033c,XK,f4b4e273-2da1-41b3-adc1-141862c88ea5,3737.53,DOLLAR
4a238ded-37f6-4ebb-81e9-2cf19b95612f,2024-10-04 22:43:12,923a235d-ee4f-485f-ac25-852c741110fb,CN,c15ca58b-905c-4854-8948-0c021bb052c9,1907.94,DOLLAR
cc86d848-bdc6-485f-bd16-fe91200f5c8c,2023-11-27 03:28:01,57bc9cf7-7727-464d-b697-27e2d397c580,CN,e5368d14-0eca-4e68-9a71-b43ee137b924,4449.14,GBP
4359d7b1-35bb-453c-8a7d-a3bf34b52c3c,2024-02-06 07:51:07,5714a3b9-4d85-4d3a-9611-f12c80199a46,ID,4a1cbe91-1e0e-4271-aa67-8d073839100a,1528.07,DOLLAR
f6127bdb-125c-46f0-97ad-f6c05eaced4e,2024-01-17 14:45:18,6d5d1908-ef4b-4a41-af50-602aab66dd23,JP,393e40ea-1523-4e49-ae1c-b79912591e85,3759.41,DOLLAR
9d409e89-86db-488e-8fc9-df7c4d36939e,2024-01-05 04:41:32,f5ff3ec8-2d43-41cf-8d80-820ebd373cf8,LK,bf32ca7b-1ad5-4c5e-9c54-2eeb10622def,609.7,DOLLAR
320bf1e6-8699-4a55-a2da-6e5d559fe2b8,2023-11-10 09:58:20,ba9f8a4e-006f-4af7-a84c-5c536b542b2c,VN,07bbfd34-71b4-44d0-8b06-7a725db71f8a,2112.38,DOLLAR
75672cbf-1a47-48a2-9df3-8b381b02c45b,2024-05-31 19:40:52,9926f888-a7b1-42ca-a9db-e3ac5e029a7c,SE,58643c65-1906-4238-8da7-03547f46597f,4134.58,GBP
ed343af9-28c3-4843-8d0f-ed7564a933bd,2024-06-28 23:00:17,20129686-aa94-437a-8e57-eeef285af697,PL,daf10f7c-f82e-468b-88ce-7465a8acf924,3990.0,DOLLAR
5ee38558-5eda-4aa9-b8d9-d63d0420ad1e,2024-07-20 03:36:31,8e4694fb-5164-4996-89ed-1d0498720b9a,RU,7f822a13-79b8-4b4e-b4ba-a495c8167f13,502.97,GBP
b0e27625-0c77-4d0a-bbb4-1ca7c12c41df,2024-10-02 22:42:33,5b3ae055-411a-4c3f-9a06-dbc05a76ef53,PH,a04ca112-10cf-43df-97d3-3e51a347864b,371.88,EUR
5d537f9a-9504-49d8-a092-cf03747cc63d,2023-11-04 09:07:16,ca282a33-1203-4150-904c-abeeafefcc89,VN,58ca27a5-2c4b-461a-a95b-8ace10f69826,4656.53,GBP
b63dfacc-4d20-462b-8e34-7cf1b73b3763,2024-04-25 00:55:49,89c83090-13c9-4950-bebc-b15d895e68d1,PH,f55ef4f2-3738-4216-9faa-c07240c60020,3741.16,EUR
9788e644-47c5-4e5d-9383-c467d9645dc2,2023-11-30 10:43:22,bec3ea40-ab49-4491-9c4c-e3515b22460a,MN,62f0c59f-39e7-41d5-8044-a502558bdb46,393.44,DOLLAR
6dd2b0e6-b63d-4bd4-8a04-0ba5b63d7b17,2024-05-19 14:37:57,77bd524e-8c8c-4668-b8be-6d15c919d4e3,US,85017dfb-0504-4395-a476-f44006cbe15d,4676.16,GBP
1ebf9f6d-5ac0-4eb2-998b-7b94bae0cbf8,2024-07-07 06:33:13,fa2b03e9-779b-42c5-82aa-0e71824b52f7,US,4e3f1742-e7b9-4c95-822a-b4ef9b27b9fa,387.66,EUR
215f1bac-d527-44e6-a6db-c96602cf8498,2024-01-24 06:53:35,98bd3bbf-d928-4906-bb8b-55038388207b,ID,15352ae8-1b4f-4826-adf4-3f56f7fb919b,684.64,DOLLAR
bb57d131-1a17-4da3-ae81-5e8e809644c3,2024-08-23 03:22:15,5759a515-c235-415a-9337-c0c06d3074cc,CN,4d3e8025-6ff3-4a96-9689-52253048547c,1256.07,GBP
cdc75fb2-5640-4d1d-9ad8-80035edd785e,2024-06-05 21:08:51,f89d2722-df7f-436f-b232-7ca952f50636,PT,fc2bd3aa-a65a-4e10-a677-196b7d8585ca,2987.3,DOLLAR
a3c2882e-12cb-440c-95cd-a57ab0d16ae8,2023-11-05 12:37:03,9ea71fe0-3a41-4e53-afcf-528a169d4fc0,CN,c944d495-de2e-415f-adf4-105b3fdd0041,3634.36,GBP
f7a728e8-79bd-4af7-ba82-6a31ce4461dc,2023-11-02 21:35:18,a7f80446-5dd8-45f6-a433-6b3dd96d4cfa,CN,2d4b1b09-4532-45c1-a5f4-6bb19ffaf2e4,3136.13,GBP
0cd9fc28-1764-48c1-a998-8963d86002a4,2023-12-15 04:48:31,fefc0d6f-a64b-48c5-9c6d-b6bed31a0e57,CA,852b3934-03cb-445f-9ebc-d143e33fbfcb,4340.29,GBP
3186ceb4-6202-4987-adcb-29e18a0170fa,2023-12-29 21:53:28,d02742b1-9f22-409a-811e-1e40f2969f24,TH,b6969477-d329-4171-b97a-e62b4685f77c,2970.06,GBP
f93a4100-dae4-484b-b79d-f98e013c1cf6,2024-02-08 16:25:35,c411abff-f1ff-4322-afd0-3025819b6c01,FR,0e016466-4af9-4b7a-b73d-e02b4bc6e12a,1394.4,DOLLAR
5d351e6a-f0d7-4342-a158-aaf4015dfbb3,2024-02-14 20:46:21,109549d9-e2e4-414f-be10-2644668084d0,IL,e1288281-9aa3-4ea3-980d-43a67342ec48,2741.25,GBP
52d9af1d-6a7c-4ae8-97e9-69f2ef604c7b,2024-10-02 16:31:54,14f40d70-e875-44e9-8784-9d3699bc29d4,VN,6b6b6db9-0b8a-4fe7-bc4d-64ded4baa494,3272.08,EUR
6e185635-050e-4b58-84d7-b2e8d3ffe531,2024-01-13 11:41:17,2ee4d301-34d0-45aa-8255-2c5e102e10c7,US,668e297c-8cea-4824-ba8a-59916f16da11,788.04,DOLLAR
1509cefa-5ed4-45b5-84ab-c590105cfcf3,2024-09-07 09:19:29,77d0d3d3-4b48-4417-95e5-d83b6e77f7dd,YE,a63b696b-3719-435d-8522-ed9bdf993e9b,2499.92,EUR
8c067d8a-664f-4858-9634-b1107205a555,2023-11-20 02:59:17,222c7728-0e9c-43f6-b423-9d2a61247f9a,CN,b66194ba-616f-4c5c-9186-442850833aa5,677.19,GBP
8ee78495-8c56-4037-bcd1-cf3e99aee311,2024-08-14 21:37:32,4558e6f0-3fc5-4240-ae71-5213d56ffab2,TZ,e927e1ba-f453-41c8-a46c-2219284ff78e,2244.57,DOLLAR
2154d21a-4d70-4a2a-a52a-2589549f1e98,2023-12-24 10:02:41,3328396f-29e8-456b-941c-7c1ef344b3b5,SE,3b473165-b67f-4c08-b491-59c638b6386a,335.28,EUR
ab4e5423-74a0-4666-9d4e-b81e87bd2434,2024-02-06 19:07:01,441955dd-39ed-4e67-b7a3-4d71b7f71245,PT,56274ffc-7bb2-45c7-a967-b1acdbb9b52d,1148.97,EUR
c2e2f77d-b7a7-4499-bc44-f6cf4f221053,2024-07-15 18:03:59,ced30bdb-fd9c-4784-9c9f-986f256ceaf3,FR,8a8ff6fb-d190-4eeb-9213-50b2417b2ace,532.91,GBP
69551132-4708-4b47-9c55-f9749de0f779,2024-06-03 17:55:29,9ba8eafa-0cc3-4f1f-a073-486be02bc9aa,PT,98388796-96c3-465e-95cb-e0d585c8f932,1115.78,GBP
f1621370-87cb-42ce-a0fe-ef07816e11db,2024-08-31 03:16:31,1ba1a20b-98bd-43a9-951a-c783c9cc9436,ID,5aa7d306-00c0-4c8b-a408-26b05db8b8d5,3921.8,EUR
